Farm_ID,Farm_Location_Lat,Farm_Location_Lon,Farm_Postcode,Farm_Street_Address,Farm_Phone_Number,Subscribed_To_Newsletter,Herd_Size,Farm_Type,Farm_Size_Acres,Biosecurity_Score,Cattle_Movement_In_Last_Year,Proximity_To_Other_Farms_Km,Land_Use_Composition_Woodland_Pct,Animal_ID,Animal_Age_Months,Breed,Sex,Origin_Type,Test_Date,Test_Result,Has_Disease_History_Farm,Avg_Rainfall_3M_Prior_MM,Avg_Temperature_3M_Prior_C,Badger_Density_Score_Local,Proximity_To_Known_Badger_Sett_Km,Days_Since_Last_Test,Test_Season
FARM_0614,55.084587,-6.041416,BT16 8FO,53 Green Lane,028 1225 7454,No,346,Mixed,727,5,45,7.6,13,FARM_0614_ANIMAL_287,76,Limousin,Male,Purchased_From_Other_Farm,2022-09-22,Negative,False,195,10.7,Low,49.4,601,September
FARM_0614,55.084587,-6.041416,BT16 8FO,53 Green Lane,028 1225 7454,No,346,Mixed,727,5,45,7.6,13,FARM_0614_ANIMAL_029,175,Hereford,Female,Born_On_Farm,2021-06-25,Negative,False,105,12.1,Low,49.4,210,June
FARM_0614,55.084587,-6.041416,BT16 8FO,53 Green Lane,028 1225 7454,No,346,Mixed,727,5,45,7.6,13,FARM_0614_ANIMAL_085,12,Angus,Male,Purchased_From_Other_Farm,2022-12-11,Negative,False,262,8.7,Low,49.4,149,December
FARM_0614,55.084587,-6.041416,BT16 8FO,53 Green Lane,028 1225 7454,No,346,Mixed,727,5,45,7.6,13,FARM_0614_ANIMAL_154,170,Limousin,Female,Born_On_Farm,2021-11-13,Negative,False,374,6.5,Low,49.4,210,November
FARM_0614,55.084587,-6.041416,BT16 8FO,53 Green Lane,028 1225 7454,No,346,Mixed,727,5,45,7.6,13,FARM_0614_ANIMAL_193,40,Hereford,Female,Born_On_Farm,2020-07-27,Negative,False,394,5.4,Low,49.4,269,July
FARM_0614,55.084587,-6.041416,BT16 8FO,53 Green Lane,028 1225 7454,No,346,Mixed,727,5,45,7.6,13,FARM_0614_ANIMAL_094,131,Hereford,Male,Born_On_Farm,2021-07-04,Negative,False,366,11.4,Low,49.4,589,July
FARM_0614,55.084587,-6.041416,BT16 8FO,53 Green Lane,028 1225 7454,No,346,Mixed,727,5,45,7.6,13,FARM_0614_ANIMAL_149,106,Angus,Female,Purchased_From_Other_Farm,2022-01-14,Negative,False,382,6.1,Low,49.4,384,January
FARM_0614,55.084587,-6.041416,BT16 8FO,53 Green Lane,028 1225 7454,No,346,Mixed,727,5,45,7.6,13,FARM_0614_ANIMAL_253,56,Hereford,Male,Purchased_From_Other_Farm,2022-09-10,Negative,False,194,17.1,Low,49.4,590,September
FARM_0615,54.419184,-7.068261,BT7 7JN,150 Green Lane,028 2674 2298,No,402,Dairy,415,1,124,1.8,13,FARM_0615_ANIMAL_191,51,Charolais,Male,Born_On_Farm,2022-11-10,Negative,True,368,11.0,High,5.2,133,November
FARM_0615,54.419184,-7.068261,BT7 7JN,150 Green Lane,028 2674 2298,No,402,Dairy,415,1,124,1.8,13,FARM_0615_ANIMAL_071,147,Hereford,Male,Purchased_From_Other_Farm,2021-02-05,Positive,True,305,15.6,High,5.2,730,February
FARM_0615,54.419184,-7.068261,BT7 7JN,150 Green Lane,028 2674 2298,No,402,Dairy,415,1,124,1.8,13,FARM_0615_ANIMAL_201,86,Charolais,Female,Born_On_Farm,2020-08-11,Negative,True,322,6.4,High,5.2,714,August
FARM_0615,54.419184,-7.068261,BT7 7JN,150 Green Lane,028 2674 2298,No,402,Dairy,415,1,124,1.8,13,FARM_0615_ANIMAL_374,178,Charolais,Female,Purchased_From_Other_Farm,2021-05-18,Negative,True,273,9.3,High,5.2,685,May
FARM_0615,54.419184,-7.068261,BT7 7JN,150 Green Lane,028 2674 2298,No,402,Dairy,415,1,124,1.8,13,FARM_0615_ANIMAL_335,44,Holstein,Male,Born_On_Farm,2021-01-20,Positive,True,196,12.6,High,5.2,493,January
FARM_0615,54.419184,-7.068261,BT7 7JN,150 Green Lane,028 2674 2298,No,402,Dairy,415,1,124,1.8,13,FARM_0615_ANIMAL_201,156,Jersey,Female,Born_On_Farm,2020-01-15,Negative,True,378,15.9,High,5.2,653,January
FARM_0615,54.419184,-7.068261,BT7 7JN,150 Green Lane,028 2674 2298,No,402,Dairy,415,1,124,1.8,13,FARM_0615_ANIMAL_367,165,Limousin,Male,Purchased_From_Other_Farm,2020-05-23,Positive,True,111,6.4,High,5.2,157,May
FARM_0615,54.419184,-7.068261,BT7 7JN,150 Green Lane,028 2674 2298,No,402,Dairy,415,1,124,1.8,13,FARM_0615_ANIMAL_033,114,Limousin,Female,Purchased_From_Other_Farm,2020-04-05,Negative,True,182,11.7,High,5.2,269,April
FARM_0615,54.419184,-7.068261,BT7 7JN,150 Green Lane,028 2674 2298,No,402,Dairy,415,1,124,1.8,13,FARM_0615_ANIMAL_192,121,Limousin,Female,Born_On_Farm,2021-10-19,Negative,True,252,4.6,High,5.2,474,October
FARM_0615,54.419184,-7.068261,BT7 7JN,150 Green Lane,028 2674 2298,No,402,Dairy,415,1,124,1.8,13,FARM_0615_ANIMAL_042,133,Jersey,Female,Purchased_From_Other_Farm,2020-08-01,Negative,True,157,15.9,High,5.2,350,August
FARM_0616,54.382442896082324,-5.96863697163182,BT1 7HM,38 Antrim Road,,No,169,Beef,576,3,38,3.6,18,FARM_0616_ANIMAL_035,101,Hereford,Female,Born_On_Farm,2022-11-14,Positive,False,397,9.3,High,3.8,467,November
FARM_0616,54.382442896082324,-5.96863697163182,BT1 7HM,38 Antrim Road,,No,169,Beef,576,3,38,3.6,18,FARM_0616_ANIMAL_165,111,Charolais,Male,Born_On_Farm,2021-01-11,Negative,False,127,15.4,High,3.8,396,January
FARM_0616,54.382442896082324,-5.96863697163182,BT1 7HM,38 Antrim Road,,No,169,Beef,576,3,38,3.6,18,FARM_0616_ANIMAL_041,91,Hereford,Male,Born_On_Farm,2022-12-27,Negative,False,298,14.2,High,3.8,474,December
FARM_0616,54.382442896082324,-5.96863697163182,BT1 7HM,38 Antrim Road,,No,169,Beef,576,3,38,3.6,18,FARM_0616_ANIMAL_003,92,Jersey,Female,Purchased_From_Other_Farm,2020-02-21,Negative,False,294,7.9,High,3.8,492,February
FARM_0616,54.382442896082324,-5.96863697163182,BT1 7HM,38 Antrim Road,,No,169,Beef,576,3,38,3.6,18,FARM_0616_ANIMAL_056,30,Jersey,Male,Born_On_Farm,2022-07-03,Negative,False,164,16.3,High,3.8,612,July
FARM_0616,54.382442896082324,-5.96863697163182,BT1 7HM,38 Antrim Road,,No,169,Beef,576,3,38,3.6,18,FARM_0616_ANIMAL_021,149,Charolais,Female,Born_On_Farm,2021-12-19,Positive,False,354,12.2,High,3.8,515,December
FARM_0616,54.382442896082324,-5.96863697163182,BT1 7HM,38 Antrim Road,,No,169,Beef,576,3,38,3.6,18,FARM_0616_ANIMAL_013,22,Limousin,Female,Born_On_Farm,2021-11-29,Negative,False,300,4.2,High,3.8,102,November
FARM_0616,54.382442896082324,-5.96863697163182,BT1 7HM,38 Antrim Road,,No,169,Beef,576,3,38,3.6,18,FARM_0616_ANIMAL_029,165,Holstein,Female,Born_On_Farm,2021-03-29,Negative,False,287,6.4,High,3.8,97,March
FARM_0616,54.382442896082324,-5.96863697163182,BT1 7HM,38 Antrim Road,,No,169,Beef,576,3,38,3.6,18,FARM_0616_ANIMAL_069,65,Hereford,Male,Born_On_Farm,2020-10-29,Negative,False,193,8.7,High,3.8,592,October
FARM_0616,54.382442896082324,-5.96863697163182,BT1 7HM,38 Antrim Road,,No,169,Beef,576,3,38,3.6,18,FARM_0616_ANIMAL_006,49,Jersey,Female,Purchased_From_Other_Farm,2020-05-26,Negative,False,287,5.6,High,3.8,182,May
FARM_0617,55.05635,-7.388271,BT24 7XA,23 Oakwood Close,028 1963 8168,,170,Beef,799,3,82,10.5,21,FARM_0617_ANIMAL_043,38,Limousin,Female,Purchased_From_Other_Farm,2021-12-16,Negative,False,218,10.0,Medium,86.5,590,December
FARM_0617,55.05635,-7.388271,BT24 7XA,23 Oakwood Close,028 1963 8168,,170,Beef,799,3,82,10.5,21,FARM_0617_ANIMAL_085,31,Charolais,Female,Born_On_Farm,2022-03-26,Negative,False,311,8.1,Medium,86.5,719,March
FARM_0617,55.05635,-7.388271,BT24 7XA,23 Oakwood Close,028 1963 8168,,170,Beef,799,3,82,10.5,21,FARM_0617_ANIMAL_114,27,Jersey,Female,Purchased_From_Other_Farm,2021-01-04,Negative,False,397,12.8,Medium,86.5,727,January
FARM_0617,55.05635,-7.388271,BT24 7XA,23 Oakwood Close,028 1963 8168,,170,Beef,799,3,82,10.5,21,FARM_0617_ANIMAL_165,112,Hereford,Female,Born_On_Farm,2020-07-09,Positive,False,277,4.1,Medium,86.5,245,July
FARM_0617,55.05635,-7.388271,BT24 7XA,23 Oakwood Close,028 1963 8168,,170,Beef,799,3,82,10.5,21,FARM_0617_ANIMAL_039,103,Holstein,Female,Born_On_Farm,2021-02-03,Negative,False,227,5.1,Medium,86.5,189,February
FARM_0617,55.05635,-7.388271,BT24 7XA,23 Oakwood Close,028 1963 8168,,170,Beef,799,3,82,10.5,21,FARM_0617_ANIMAL_141,162,Hereford,Male,Born_On_Farm,2021-01-14,Negative,False,362,6.8,Medium,86.5,286,January
FARM_0617,55.05635,-7.388271,BT24 7XA,23 Oakwood Close,028 1963 8168,,170,Beef,799,3,82,10.5,21,FARM_0617_ANIMAL_131,154,Hereford,Male,Born_On_Farm,2022-08-06,Negative,False,196,10.8,Medium,86.5,104,August
FARM_0617,55.05635,-7.388271,BT24 7XA,23 Oakwood Close,028 1963 8168,,170,Beef,799,3,82,10.5,21,FARM_0617_ANIMAL_069,93,Holstein,Female,Born_On_Farm,2020-01-01,Negative,False,329,16.7,Medium,86.5,709,January
FARM_0617,55.05635,-7.388271,BT24 7XA,23 Oakwood Close,028 1963 8168,,170,Beef,799,3,82,10.5,21,FARM_0617_ANIMAL_063,33,Holstein,Male,Purchased_From_Other_Farm,2020-06-06,Negative,False,232,5.7,Medium,86.5,272,June
FARM_0617,55.05635,-7.388271,BT24 7XA,23 Oakwood Close,028 1963 8168,,170,Beef,799,3,82,10.5,21,FARM_0617_ANIMAL_079,19,Holstein,Female,Purchased_From_Other_Farm,2021-01-05,Positive,False,212,15.2,Medium,86.5,367,January
FARM_0618,54.521736,-6.794506,BT45 2SM,125 Church Road,028 6257 7908,,89,Dairy,587,5,1,9.7,8,FARM_0618_ANIMAL_073,83,Limousin,Female,Born_On_Farm,2020-09-01,Negative,False,363,14.2,Low,108.5,325,September
FARM_0618,54.521736,-6.794506,BT45 2SM,125 Church Road,028 6257 7908,,89,Dairy,587,5,1,9.7,8,FARM_0618_ANIMAL_022,153,Charolais,Male,Born_On_Farm,2021-09-14,Negative,False,325,11.6,Low,108.5,547,September
FARM_0618,54.521736,-6.794506,BT45 2SM,125 Church Road,028 6257 7908,,89,Dairy,587,5,1,9.7,8,FARM_0618_ANIMAL_073,54,Limousin,Female,Born_On_Farm,2020-10-03,Negative,False,397,10.3,Low,108.5,134,October
FARM_0618,54.521736,-6.794506,BT45 2SM,125 Church Road,028 6257 7908,,89,Dairy,587,5,1,9.7,8,FARM_0618_ANIMAL_017,50,Jersey,Male,Born_On_Farm,2022-02-21,Negative,False,361,12.0,Low,108.5,411,February
FARM_0618,54.521736,-6.794506,BT45 2SM,125 Church Road,028 6257 7908,,89,Dairy,587,5,1,9.7,8,FARM_0618_ANIMAL_059,87,Jersey,Female,Born_On_Farm,2021-11-27,Negative,False,380,13.7,Low,108.5,478,November
FARM_0618,54.521736,-6.794506,BT45 2SM,125 Church Road,028 6257 7908,,89,Dairy,587,5,1,9.7,8,FARM_0618_ANIMAL_032,47,Angus,Male,Born_On_Farm,2020-07-24,Negative,False,268,10.7,Low,108.5,215,July
FARM_0618,54.521736,-6.794506,BT45 2SM,125 Church Road,028 6257 7908,,89,Dairy,587,5,1,9.7,8,FARM_0618_ANIMAL_025,151,Angus,Female,Purchased_From_Other_Farm,2022-09-26,Negative,False,135,13.5,Low,108.5,536,September
FARM_0618,54.521736,-6.794506,BT45 2SM,125 Church Road,028 6257 7908,,89,Dairy,587,5,1,9.7,8,FARM_0618_ANIMAL_021,114,Hereford,Female,Purchased_From_Other_Farm,2021-08-12,Negative,False,218,10.1,Low,108.5,338,August
FARM_0618,54.521736,-6.794506,BT45 2SM,125 Church Road,028 6257 7908,,89,Dairy,587,5,1,9.7,8,FARM_0618_ANIMAL_007,82,Charolais,Male,Born_On_Farm,2022-05-19,Negative,False,132,8.5,Low,108.5,158,May
FARM_0618,54.521736,-6.794506,BT45 2SM,125 Church Road,028 6257 7908,,89,Dairy,587,5,1,9.7,8,FARM_0618_ANIMAL_061,99,Jersey,Male,Purchased_From_Other_Farm,2022-11-14,Positive,False,395,9.5,Low,108.5,271,November
FARM_0619,54.75440298345837,-7.064745796149907,BT30 8VA,139 Omagh Road,028 2092 8869,No,208,Beef,630,3,123,3.8,12,FARM_0619_ANIMAL_086,174,Jersey,Male,Born_On_Farm,2022-10-09,Negative,False,123,15.0,High,5.0,153,October
FARM_0619,54.75440298345837,-7.064745796149907,BT30 8VA,139 Omagh Road,028 2092 8869,No,208,Beef,630,3,123,3.8,12,FARM_0619_ANIMAL_068,57,Hereford,Female,Purchased_From_Other_Farm,2022-03-13,Positive,False,389,6.0,High,5.0,321,March
FARM_0619,54.75440298345837,-7.064745796149907,BT30 8VA,139 Omagh Road,028 2092 8869,No,208,Beef,630,3,123,3.8,12,FARM_0619_ANIMAL_175,62,Hereford,Female,Purchased_From_Other_Farm,2021-07-11,Negative,False,147,9.0,High,5.0,699,July
FARM_0619,54.75440298345837,-7.064745796149907,BT30 8VA,139 Omagh Road,028 2092 8869,No,208,Beef,630,3,123,3.8,12,FARM_0619_ANIMAL_080,96,Limousin,Male,Purchased_From_Other_Farm,2021-12-21,Positive,False,166,10.4,High,5.0,124,December
FARM_0619,54.75440298345837,-7.064745796149907,BT30 8VA,139 Omagh Road,028 2092 8869,No,208,Beef,630,3,123,3.8,12,FARM_0619_ANIMAL_052,37,Hereford,Male,Born_On_Farm,2022-07-09,Negative,False,304,17.8,High,5.0,246,July
FARM_0619,54.75440298345837,-7.064745796149907,BT30 8VA,139 Omagh Road,028 2092 8869,No,208,Beef,630,3,123,3.8,12,FARM_0619_ANIMAL_024,125,Hereford,Male,Born_On_Farm,2020-12-03,Negative,False,354,12.9,High,5.0,396,December
FARM_0619,54.75440298345837,-7.064745796149907,BT30 8VA,139 Omagh Road,028 2092 8869,No,208,Beef,630,3,123,3.8,12,FARM_0619_ANIMAL_135,100,Limousin,Male,Born_On_Farm,2020-02-06,Negative,False,173,14.8,High,5.0,285,February
FARM_0619,54.75440298345837,-7.064745796149907,BT30 8VA,139 Omagh Road,028 2092 8869,No,208,Beef,630,3,123,3.8,12,FARM_0619_ANIMAL_196,73,Angus,Female,Born_On_Farm,2022-08-26,Negative,False,218,9.1,High,5.0,589,August
FARM_0619,54.75440298345837,-7.064745796149907,BT30 8VA,139 Omagh Road,028 2092 8869,No,208,Beef,630,3,123,3.8,12,FARM_0619_ANIMAL_036,39,Charolais,Female,Purchased_From_Other_Farm,2022-03-29,Negative,False,189,13.7,High,5.0,718,March
FARM_0619,54.75440298345837,-7.064745796149907,BT30 8VA,139 Omagh Road,028 2092 8869,No,208,Beef,630,3,123,3.8,12,FARM_0619_ANIMAL_121,167,Hereford,Male,Born_On_Farm,2021-05-19,Negative,False,280,4.0,High,5.0,567,May
FARM_0620,54.8927,-7.290939,BT45 1UB,142 Park Road,028 2095 3436,No,276,Mixed,552,3,23,6.3,23,FARM_0620_ANIMAL_076,151,Hereford,Female,Born_On_Farm,2020-12-03,Negative,True,213,7.1,Low,83.8,121,December
FARM_0620,54.8927,-7.290939,BT45 1UB,142 Park Road,028 2095 3436,No,276,Mixed,552,3,23,6.3,23,FARM_0620_ANIMAL_100,134,Jersey,Female,Purchased_From_Other_Farm,2020-06-19,Negative,True,229,11.7,Low,83.8,319,June
FARM_0620,54.8927,-7.290939,BT45 1UB,142 Park Road,028 2095 3436,No,276,Mixed,552,3,23,6.3,23,FARM_0620_ANIMAL_242,169,Charolais,Female,Born_On_Farm,2021-12-17,Negative,True,140,15.7,Low,83.8,730,December
FARM_0620,54.8927,-7.290939,BT45 1UB,142 Park Road,028 2095 3436,No,276,Mixed,552,3,23,6.3,23,FARM_0620_ANIMAL_171,27,Angus,Female,Born_On_Farm,2020-07-28,Negative,True,376,5.2,Low,83.8,162,July
FARM_0620,54.8927,-7.290939,BT45 1UB,142 Park Road,028 2095 3436,No,276,Mixed,552,3,23,6.3,23,FARM_0620_ANIMAL_259,54,Holstein,Male,Born_On_Farm,2022-11-10,Negative,True,314,5.0,Low,83.8,286,November
FARM_0620,54.8927,-7.290939,BT45 1UB,142 Park Road,028 2095 3436,No,276,Mixed,552,3,23,6.3,23,FARM_0620_ANIMAL_159,95,Holstein,Female,Born_On_Farm,2020-02-21,Negative,True,328,11.0,Low,83.8,449,February
FARM_0620,54.8927,-7.290939,BT45 1UB,142 Park Road,028 2095 3436,No,276,Mixed,552,3,23,6.3,23,FARM_0620_ANIMAL_089,129,Angus,Male,Purchased_From_Other_Farm,2020-01-25,Negative,True,168,6.3,Low,83.8,191,January
FARM_0620,54.8927,-7.290939,BT45 1UB,142 Park Road,028 2095 3436,No,276,Mixed,552,3,23,6.3,23,FARM_0620_ANIMAL_057,109,Holstein,Male,Born_On_Farm,2020-10-05,Negative,True,388,5.2,Low,83.8,678,October
FARM_0620,54.8927,-7.290939,BT45 1UB,142 Park Road,028 2095 3436,No,276,Mixed,552,3,23,6.3,23,FARM_0620_ANIMAL_018,71,Holstein,Female,Born_On_Farm,2020-10-06,Positive,True,211,9.3,Low,83.8,92,October
FARM_0620,54.8927,-7.290939,BT45 1UB,142 Park Road,028 2095 3436,No,276,Mixed,552,3,23,6.3,23,FARM_0620_ANIMAL_127,38,Angus,Female,Born_On_Farm,2021-04-10,Negative,True,110,9.0,Low,83.8,657,April
FARM_0621,54.206983,-7.394156,BT30 3IY,76 Church Road,028 4755 7844,No,116,Beef,349,4,71,8.2,5,FARM_0621_ANIMAL_094,163,Hereford,Female,Born_On_Farm,2021-08-14,Negative,False,372,13.7,Medium,107.0,717,August
FARM_0621,54.206983,-7.394156,BT30 3IY,76 Church Road,028 4755 7844,No,116,Beef,349,4,71,8.2,5,FARM_0621_ANIMAL_017,100,Jersey,Female,Born_On_Farm,2020-04-07,Negative,False,110,5.1,Medium,107.0,527,April
FARM_0621,54.206983,-7.394156,BT30 3IY,76 Church Road,028 4755 7844,No,116,Beef,349,4,71,8.2,5,FARM_0621_ANIMAL_089,29,Jersey,Male,Born_On_Farm,2020-10-31,Negative,False,312,6.0,Medium,107.0,178,October
FARM_0621,54.206983,-7.394156,BT30 3IY,76 Church Road,028 4755 7844,No,116,Beef,349,4,71,8.2,5,FARM_0621_ANIMAL_079,51,Limousin,Male,Born_On_Farm,2020-05-30,Negative,False,251,17.4,Medium,107.0,558,May
FARM_0621,54.206983,-7.394156,BT30 3IY,76 Church Road,028 4755 7844,No,116,Beef,349,4,71,8.2,5,FARM_0621_ANIMAL_005,175,Charolais,Female,Born_On_Farm,2021-11-12,Negative,False,280,10.7,Medium,107.0,148,November
FARM_0621,54.206983,-7.394156,BT30 3IY,76 Church Road,028 4755 7844,No,116,Beef,349,4,71,8.2,5,FARM_0621_ANIMAL_030,134,Angus,Male,Born_On_Farm,2020-02-04,Negative,False,330,16.3,Medium,107.0,567,February
FARM_0621,54.206983,-7.394156,BT30 3IY,76 Church Road,028 4755 7844,No,116,Beef,349,4,71,8.2,5,FARM_0621_ANIMAL_099,162,Hereford,Female,Born_On_Farm,2022-01-20,Negative,False,101,16.8,Medium,107.0,561,January
FARM_0621,54.206983,-7.394156,BT30 3IY,76 Church Road,028 4755 7844,No,116,Beef,349,4,71,8.2,5,FARM_0621_ANIMAL_044,136,Limousin,Male,Born_On_Farm,2020-05-15,Negative,False,327,12.5,Medium,107.0,646,May
FARM_0621,54.206983,-7.394156,BT30 3IY,76 Church Road,028 4755 7844,No,116,Beef,349,4,71,8.2,5,FARM_0621_ANIMAL_036,97,Hereford,Female,Purchased_From_Other_Farm,2020-12-30,Negative,False,167,7.1,Medium,107.0,500,December
FARM_0621,54.206983,-7.394156,BT30 3IY,76 Church Road,028 4755 7844,No,116,Beef,349,4,71,8.2,5,FARM_0621_ANIMAL_010,102,Jersey,Male,Born_On_Farm,2022-05-12,Negative,False,386,16.6,Medium,107.0,498,May
FARM_0622,54.6319497255426,-7.509714532415589,BT16 6BU,82 Oakwood Close,028 5022 1181,No,129,Beef,116,1,88,1.1,17,FARM_0622_ANIMAL_079,20,Charolais,Male,Purchased_From_Other_Farm,2020-09-05,Positive,False,258,17.6,Medium,4.0,213,September
FARM_0622,54.6319497255426,-7.509714532415589,BT16 6BU,82 Oakwood Close,028 5022 1181,No,129,Beef,116,1,88,1.1,17,FARM_0622_ANIMAL_084,167,Charolais,Male,Born_On_Farm,2022-12-03,Negative,False,397,8.3,Medium,4.0,521,December
FARM_0622,54.6319497255426,-7.509714532415589,BT16 6BU,82 Oakwood Close,028 5022 1181,No,129,Beef,116,1,88,1.1,17,FARM_0622_ANIMAL_063,149,Holstein,Male,Born_On_Farm,2022-10-01,Negative,False,138,9.3,Medium,4.0,342,October
FARM_0622,54.6319497255426,-7.509714532415589,BT16 6BU,82 Oakwood Close,028 5022 1181,No,129,Beef,116,1,88,1.1,17,FARM_0622_ANIMAL_062,159,Charolais,Female,Purchased_From_Other_Farm,2022-07-29,Negative,False,151,16.5,Medium,4.0,220,July
FARM_0622,54.6319497255426,-7.509714532415589,BT16 6BU,82 Oakwood Close,028 5022 1181,No,129,Beef,116,1,88,1.1,17,FARM_0622_ANIMAL_088,137,Holstein,Female,Born_On_Farm,2021-08-23,Positive,False,381,12.5,Medium,4.0,688,August
FARM_0622,54.6319497255426,-7.509714532415589,BT16 6BU,82 Oakwood Close,028 5022 1181,No,129,Beef,116,1,88,1.1,17,FARM_0622_ANIMAL_116,131,Holstein,Female,Born_On_Farm,2022-04-10,Negative,False,166,8.0,Medium,4.0,498,April
FARM_0622,54.6319497255426,-7.509714532415589,BT16 6BU,82 Oakwood Close,028 5022 1181,No,129,Beef,116,1,88,1.1,17,FARM_0622_ANIMAL_064,85,Holstein,Female,Purchased_From_Other_Farm,2021-12-17,Negative,False,357,13.0,Medium,4.0,372,December
FARM_0622,54.6319497255426,-7.509714532415589,BT16 6BU,82 Oakwood Close,028 5022 1181,No,129,Beef,116,1,88,1.1,17,FARM_0622_ANIMAL_050,98,Charolais,Male,Born_On_Farm,2020-11-20,Negative,False,385,8.5,Medium,4.0,589,November
FARM_0622,54.6319497255426,-7.509714532415589,BT16 6BU,82 Oakwood Close,028 5022 1181,No,129,Beef,116,1,88,1.1,17,FARM_0622_ANIMAL_005,42,Charolais,Male,Born_On_Farm,2022-01-12,Negative,False,118,6.5,Medium,4.0,401,January
FARM_0622,54.6319497255426,-7.509714532415589,BT16 6BU,82 Oakwood Close,028 5022 1181,No,129,Beef,116,1,88,1.1,17,FARM_0622_ANIMAL_075,175,Charolais,Female,Born_On_Farm,2022-08-01,Negative,False,308,12.5,Medium,4.0,280,August
FARM_0623,54.676334,-6.677373,BT16 7NB,90 Bangor Road,028 8301 5420,No,130,Beef,190,3,25,7.5,13,FARM_0623_ANIMAL_043,103,Hereford,Female,Born_On_Farm,2022-02-04,Negative,False,266,14.9,Low,30.3,184,February
FARM_0623,54.676334,-6.677373,BT16 7NB,90 Bangor Road,028 8301 5420,No,130,Beef,190,3,25,7.5,13,FARM_0623_ANIMAL_129,87,Limousin,Female,Born_On_Farm,2020-02-26,Negative,False,115,15.9,Low,30.3,527,February
FARM_0623,54.676334,-6.677373,BT16 7NB,90 Bangor Road,028 8301 5420,No,130,Beef,190,3,25,7.5,13,FARM_0623_ANIMAL_018,12,Limousin,Female,Purchased_From_Other_Farm,2021-03-07,Negative,False,155,10.1,Low,30.3,112,March
FARM_0623,54.676334,-6.677373,BT16 7NB,90 Bangor Road,028 8301 5420,No,130,Beef,190,3,25,7.5,13,FARM_0623_ANIMAL_098,173,Angus,Male,Born_On_Farm,2022-01-14,Negative,False,246,11.9,Low,30.3,476,January
FARM_0623,54.676334,-6.677373,BT16 7NB,90 Bangor Road,028 8301 5420,No,130,Beef,190,3,25,7.5,13,FARM_0623_ANIMAL_063,82,Hereford,Female,Purchased_From_Other_Farm,2021-09-16,Negative,False,240,5.1,Low,30.3,307,September
FARM_0623,54.676334,-6.677373,BT16 7NB,90 Bangor Road,028 8301 5420,No,130,Beef,190,3,25,7.5,13,FARM_0623_ANIMAL_077,71,Hereford,Male,Purchased_From_Other_Farm,2022-03-30,Negative,False,147,17.5,Low,30.3,215,March
FARM_0623,54.676334,-6.677373,BT16 7NB,90 Bangor Road,028 8301 5420,No,130,Beef,190,3,25,7.5,13,FARM_0623_ANIMAL_078,88,Charolais,Male,Born_On_Farm,2020-05-13,Negative,False,100,15.5,Low,30.3,587,May
FARM_0623,54.676334,-6.677373,BT16 7NB,90 Bangor Road,028 8301 5420,No,130,Beef,190,3,25,7.5,13,FARM_0623_ANIMAL_099,19,Limousin,Female,Purchased_From_Other_Farm,2020-02-24,Negative,False,325,10.5,Low,30.3,571,February
FARM_0623,54.676334,-6.677373,BT16 7NB,90 Bangor Road,028 8301 5420,No,130,Beef,190,3,25,7.5,13,FARM_0623_ANIMAL_012,41,Jersey,Male,Born_On_Farm,2022-05-03,Negative,False,358,9.1,Low,30.3,315,May
FARM_0623,54.676334,-6.677373,BT16 7NB,90 Bangor Road,028 8301 5420,No,130,Beef,190,3,25,7.5,13,FARM_0623_ANIMAL_081,22,Limousin,Male,Purchased_From_Other_Farm,2020-12-15,Negative,False,201,5.4,Low,30.3,673,December
FARM_0624,54.938997,-6.078918,BT30 5QT,13 Castle Street,028 4143 1931,No,278,Beef,533,5,37,4.2,1,FARM_0624_ANIMAL_183,61,Limousin,Female,Born_On_Farm,2021-03-12,Negative,False,335,16.8,Low,107.2,364,March
FARM_0624,54.938997,-6.078918,BT30 5QT,13 Castle Street,028 4143 1931,No,278,Beef,533,5,37,4.2,1,FARM_0624_ANIMAL_157,178,Angus,Male,Born_On_Farm,2022-01-18,Negative,False,143,7.8,Low,107.2,486,January
FARM_0624,54.938997,-6.078918,BT30 5QT,13 Castle Street,028 4143 1931,No,278,Beef,533,5,37,4.2,1,FARM_0624_ANIMAL_002,35,Jersey,Male,Born_On_Farm,2022-01-23,Negative,False,292,14.3,Low,107.2,404,January
FARM_0624,54.938997,-6.078918,BT30 5QT,13 Castle Street,028 4143 1931,No,278,Beef,533,5,37,4.2,1,FARM_0624_ANIMAL_198,47,Limousin,Male,Born_On_Farm,2021-12-18,Negative,False,254,16.2,Low,107.2,698,December
FARM_0624,54.938997,-6.078918,BT30 5QT,13 Castle Street,028 4143 1931,No,278,Beef,533,5,37,4.2,1,FARM_0624_ANIMAL_125,55,Hereford,Female,Purchased_From_Other_Farm,2021-02-25,Negative,False,248,14.9,Low,107.2,342,February
FARM_0624,54.938997,-6.078918,BT30 5QT,13 Castle Street,028 4143 1931,No,278,Beef,533,5,37,4.2,1,FARM_0624_ANIMAL_189,46,Angus,Male,Born_On_Farm,2021-01-31,Positive,False,362,9.1,Low,107.2,233,January
FARM_0624,54.938997,-6.078918,BT30 5QT,13 Castle Street,028 4143 1931,No,278,Beef,533,5,37,4.2,1,FARM_0624_ANIMAL_088,147,Charolais,Male,Born_On_Farm,2020-11-12,Negative,False,216,15.4,Low,107.2,242,November
